id,no_disposition,date_mutation,nature_mutation,valeur_fonciere,no_voie,type_de_voie,code_voie,voie,code_postal,commune,code_departement,code_commune,section,no_plan,premier_lot,nombre_de_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,nature_culture,surface_terrain
797062,1,2020-05-25,Vente,511400,9,RUE,0053,DU CHATEAU D EAU,77540,COURPALAY,77,135,AC,61,,0,1.0,Maison,148,7,S,500
797063,1,2020-05-25,Vente,511400,9,RUE,0053,DU CHATEAU D EAU,77540,COURPALAY,77,135,AC,61,,0,1.0,Maison,148,7,AG,1223
797064,1,2020-11-06,Vente,115000,1,BD,0510,PASTEUR,77260,LA FERTE SOUS JOUARRE,77,183,BC,56,420.0,1,3.0,D̩pendance,0,0,,
797065,1,2020-11-06,Vente,115000,1,BD,0510,PASTEUR,77260,LA FERTE SOUS JOUARRE,77,183,BC,56,420.0,1,3.0,D̩pendance,0,0,,
797066,1,2020-11-06,Vente,115000,2,AV,0460,DE MONTMIRAIL,77260,LA FERTE SOUS JOUARRE,77,183,BC,56,208.0,1,2.0,Appartement,45,2,,
797067,1,2020-11-06,Vente,125000,65,GR,0070,GRANDE RUE,77163,DAMMARTIN-SUR-TIGEAUX,77,154,B,241,,0,1.0,Maison,36,2,S,19
797068,1,2020-11-06,Vente,298000,23,RUE,0440,DE LA PICARDIE,77580,VILLIERS-SUR-MORIN,77,521,AD,326,,0,1.0,Maison,90,4,S,513
797069,1,2020-05-26,Vente,300000,20,RUE,0330,DU GENERAL LECLERC,77120,COULOMMIERS,77,131,AV,22,,0,2.0,Appartement,27,1,S,409
797070,1,2020-05-26,Vente,300000,20,RUE,0330,DU GENERAL LECLERC,77120,COULOMMIERS,77,131,AV,22,,0,2.0,Appartement,51,3,S,409
797071,1,2020-05-26,Vente,300000,20,RUE,0330,DU GENERAL LECLERC,77120,COULOMMIERS,77,131,AV,22,,0,2.0,Appartement,21,1,S,409
797072,1,2020-05-26,Vente,300000,20,RUE,0330,DU GENERAL LECLERC,77120,COULOMMIERS,77,131,AV,22,,0,2.0,Appartement,51,3,S,409
797073,1,2020-05-29,Vente,72000,3,RUE,0680,SALADINE,77510,REBAIS,77,385,AC,313,,0,3.0,D̩pendance,0,0,S,8
797074,1,2020-05-29,Vente,72000,3,RUE,0680,SALADINE,77510,REBAIS,77,385,AC,408,,0,1.0,Maison,42,2,S,19
797075,1,2020-05-27,Vente,245000,7,RUE,0300,DU CHATEAU,77120,MOUROUX,77,320,B,1117,,0,1.0,Maison,57,2,S,250
797076,1,2020-05-27,Vente,245000,7,RUE,0300,DU CHATEAU,77120,MOUROUX,77,320,B,1117,,0,1.0,Maison,57,2,AG,649
797077,1,2020-05-29,Vente,244000,12,RUE,0220,DU DOCTEUR MIE,77120,COULOMMIERS,77,131,AR,8,,0,1.0,Maison,114,4,S,372
797078,1,2020-06-17,Vente,242000,2,RUE,0020,DE BAROIS,77470,BOUTIGNY,77,49,A,1035,,0,1.0,Maison,100,3,S,163
797079,1,2020-06-15,Vente,280000,53,RUE,0280,DE CRECY,77860,QUINCY-VOISINS,77,382,YI,117,,0,1.0,Maison,100,4,S,538
797080,1,2020-12-06,Vente,230000,5,RUE,0480,MADAME CHOLIN,77860,QUINCY-VOISINS,77,382,AK,1503,,0,2.0,Appartement,118,4,S,259
797081,1,2020-12-06,Vente,230000,5,RUE,0480,MADAME CHOLIN,77860,QUINCY-VOISINS,77,382,AK,1503,,0,2.0,Appartement,23,1,S,259
797082,1,2020-12-06,Vente,272000,8,RUE,0450,D EN HAUT,77580,GUERARD,77,219,G,1384,,0,1.0,Maison,176,5,S,306
797083,1,2020-12-06,Vente,256000,36,RUE,0320,DE LIZY,77440,CONGIS-SUR-THEROUANNE,77,126,C,848,,0,1.0,Maison,68,3,S,279
797084,1,2020-12-06,Vente,67000,36,AV,0146,DU COMMANDANT ARNAUD,77515,FAREMOUTIERS,77,176,A,1474,4.0,1,2.0,Appartement,25,1,,
797085,1,2020-12-06,Vente,67000,36,AV,0146,DU COMMANDANT ARNAUD,77515,FAREMOUTIERS,77,176,A,1474,17.0,1,3.0,D̩pendance,0,0,,
797086,1,2020-06-16,Vente,350000,116,IMP,1170,DES PINSONS,77120,MOUROUX,77,320,ZC,134,,0,1.0,Maison,124,5,S,520
797087,1,2020-09-06,Vente,15000,30,RUE,0440,JEAN BOBE,77120,COULOMMIERS,77,131,AV,454,,0,3.0,D̩pendance,0,0,S,43
797088,1,2020-05-29,Vente,121000,12,BD,0510,PASTEUR,77260,LA FERTE SOUS JOUARRE,77,183,BC,417,,0,1.0,Maison,89,4,S,237
797089,1,2020-10-06,Vente,140000,18,RUE,0140,EUGENE DAUMONT,77750,SAINT-CYR-SUR-MORIN,77,405,F,248,,0,1.0,Maison,35,2,S,214
797090,1,2020-01-06,Vente,170000,17,RUE,0050,DE LA BRETAGNE,77580,COULOMMES,77,130,C,273,,0,1.0,Maison,60,2,S,145
797091,1,2020-06-17,Vente,100000,10,RUE,0693,DE SAVOIE,77320,FERTE-GAUCHER (LA),77,182,D,1515,,0,2.0,Appartement,100,4,S,250
797092,1,2020-06-17,Vente,100000,10,RUE,0693,DE SAVOIE,77320,FERTE-GAUCHER (LA),77,182,D,1515,,0,2.0,Appartement,100,4,AG,360
797093,1,2020-06-17,Vente,100000,10,RUE,0693,DE SAVOIE,77320,FERTE-GAUCHER (LA),77,182,D,1515,,0,3.0,D̩pendance,0,0,S,250
797094,1,2020-06-17,Vente,100000,10,RUE,0693,DE SAVOIE,77320,FERTE-GAUCHER (LA),77,182,D,1515,,0,3.0,D̩pendance,0,0,AG,360
797095,1,2020-02-06,Vente,193000,5750,PAS,0216,GUIBERT,77750,SAINT-CYR-SUR-MORIN,77,405,F,852,,0,1.0,Maison,99,6,S,611
797096,1,2020-05-29,Vente,275000,1,RUE,0976,SAINT AUTHAIRE,77640,JOUARRE,77,238,ZI,190,,0,1.0,Maison,144,6,S,581
797097,1,2020-04-06,Vente,154000,2,RUE,1060,DES MINIMES,77580,CRECY LA CHAPELLE,77,142,B,207,8.0,1,2.0,Appartement,48,2,,
797098,1,2020-04-06,Vente,383000,27,RUE,1700,DES VIGNES,77450,ESBLY,77,171,B,587,,0,1.0,Maison,96,4,S,444
797099,1,2020-05-06,Vente,118000,12,RUE,0185,ETIENNE JODELLE,77610,HOUSSAYE-EN-BRIE (LA),77,229,C,213,,0,1.0,Maison,25,1,S,47
797100,1,2020-08-06,Vente,250000,9,RTE,0100,DE DAMMARTIN,77163,MORTCERF,77,318,B,1689,,0,1.0,Maison,94,4,S,510
797101,1,2020-12-06,Vente,235000,30,RUE,0080,DU BOIS,77515,CELLE-SUR-MORIN (LA),77,63,B,827,,0,1.0,Maison,64,3,S,226
797102,1,2020-08-06,Vente,322000,19,RUE,0340,DU VIEUX CHATEAU,77163,MORTCERF,77,318,C,454,,0,1.0,Maison,73,5,S,295
797103,1,2020-02-06,Vente,120000,23,RUE,0680,NEUVE DES PRES,77120,COULOMMIERS,77,131,AP,369,10.0,1,2.0,Appartement,60,3,,
797104,1,2020-10-06,Vente,130000,1,RUE,0530,PIERRE MARX,77260,LA FERTE SOUS JOUARRE,77,183,AK,123,4.0,1,2.0,Appartement,29,1,,
797105,1,2020-10-06,Vente,130000,1,RUE,0530,PIERRE MARX,77260,LA FERTE SOUS JOUARRE,77,183,AK,123,3.0,1,2.0,Appartement,17,1,,
797106,1,2020-10-06,Vente,225000,1,RUE,0316,DES GLACIS,77260,LA FERTE SOUS JOUARRE,77,183,AY,242,,0,1.0,Maison,113,5,S,482
797107,1,2020-05-25,Vente,143000,4,RUE,0060,DE LA CROIX DE TIGEAUX,77174,VILLENEUVE-LE-COMTE,77,508,A,1196,4.0,1,4.0,Local industriel. commercial ou assimil̩,45,0,,
797108,1,2020-05-22,Vente,159000,21,RUE,0340,GEORGES CLEMENCEAU,77120,COULOMMIERS,77,131,AN,99,,0,1.0,Maison,66,4,S,450
797109,1,2020-05-27,Vente,30000,35,RUE,0240,DE MEAUX,77515,SAINT-AUGUSTIN,77,400,ZP,264,,0,3.0,D̩pendance,0,0,S,87
797110,1,2020-05-25,Vente,63000,42,RUE,0600,DES ORMES,77515,FAREMOUTIERS,77,176,A,2173,5.0,1,3.0,D̩pendance,0,0,,
797111,1,2020-05-25,Vente,63000,44,RUE,0600,DES ORMES,77515,FAREMOUTIERS,77,176,A,2173,2.0,1,2.0,Appartement,25,1,,
797112,1,2020-05-25,Vente,63000,42,RUE,0600,DES ORMES,77515,FAREMOUTIERS,77,176,A,2173,4.0,1,3.0,D̩pendance,0,0,,
797113,1,2020-05-26,Vente,62000,108,AV,0465,JEHAN DE BRIE,77120,COULOMMIERS,77,131,AD,35,2.0,1,2.0,Appartement,39,1,,
797114,1,2020-05-28,Vente,228500,91,RUE,0360,DU VINGT SEPT AOUT,77163,MORTCERF,77,318,B,1652,1.0,1,2.0,Appartement,126,7,,
797115,1,2020-05-28,Vente,228500,91,RUE,0360,DU VINGT SEPT AOUT,77163,MORTCERF,77,318,B,1654,,0,3.0,D̩pendance,0,0,S,313
797116,1,2020-05-28,Vente,169000,15,RUE,0560,DES MOUTIERS,77515,FAREMOUTIERS,77,176,A,1726,,0,1.0,Maison,116,4,S,67
797117,1,2020-05-25,Vente,160000,2,PL,0027,DU DONJON,77320,CHEVRU,77,113,C,607,,0,2.0,Appartement,55,2,S,233
797118,1,2020-05-25,Vente,160000,2,PL,0027,DU DONJON,77320,CHEVRU,77,113,C,607,,0,2.0,Appartement,72,3,S,233
797119,1,2020-01-16,Adjudication,34000,29,RUE,0520,DES PELLETIERS,77260,LA FERTE SOUS JOUARRE,77,183,AK,51,5.0,2,2.0,Appartement,42,2,,
797120,1,2020-05-06,Vente,134000,82,RUE,1680,VICTOR HUGO,77450,ESBLY,77,171,F,79,16.0,1,3.0,D̩pendance,0,0,,
797121,1,2020-05-06,Vente,134000,82,RUE,1680,VICTOR HUGO,77450,ESBLY,77,171,F,79,14.0,1,2.0,Appartement,49,2,,
797122,1,2020-05-06,Vente,239000,4,RUE,0662,DU MOULIN DES PRES,77120,COULOMMIERS,77,131,BV,194,,0,1.0,Maison,114,5,S,410
797123,1,2020-05-06,Vente,239000,4,RUE,0662,DU MOULIN DES PRES,77120,COULOMMIERS,77,131,BV,194,,0,1.0,Maison,114,5,AG,549
797124,1,2020-05-29,Vente,142000,21,RUE,0315,DU PETIT TROU,77750,SAINT-CYR-SUR-MORIN,77,405,ZK,77,,0,1.0,Maison,69,3,S,435
797125,1,2020-03-06,Vente,310000,4,RUE,0015,DU CHEMIN,77169,SAINT-GERMAIN-SOUS-DOUE,77,411,ZD,100,,0,1.0,Maison,216,7,S,250
797126,1,2020-03-06,Vente,310000,4,RUE,0015,DU CHEMIN,77169,SAINT-GERMAIN-SOUS-DOUE,77,411,ZD,100,,0,1.0,Maison,216,7,AG,830
797127,1,2020-04-06,Vente,130000,1,COUR,0650,SAINTE,77169,BOISSY-LE-CHATEL,77,42,AM,168,,0,1.0,Maison,56,3,S,39
797128,1,2020-05-06,Vente,191000,18,RUE,0435,INTERIEURE,77120,COULOMMIERS,77,131,AS,61,,0,1.0,Maison,48,2,S,405
797129,1,2020-03-06,Vente,252000,242,RUE,1420,DES VIGNES,77120,MOUROUX,77,320,AB,283,6.0,3,1.0,Maison,83,4,,
797130,1,2020-05-06,Vente,220000,1,RUE,1010,VERTE,77120,COULOMMIERS,77,131,AY,177,,0,1.0,Maison,82,4,S,250
797131,1,2020-05-06,Vente,220000,1,RUE,1010,VERTE,77120,COULOMMIERS,77,131,AY,177,,0,1.0,Maison,82,4,AG,1
797132,1,2020-05-06,Vente,125000,58,RTE,0080,DE COURCELLES,77730,MERY-SUR-MARNE,77,290,E,1371,,0,1.0,Maison,85,6,S,500
797133,1,2020-05-06,Vente,125000,58,RTE,0080,DE COURCELLES,77730,MERY-SUR-MARNE,77,290,E,1371,,0,1.0,Maison,85,6,BT,902
797134,1,2020-05-27,Vente,450000,112,SEN,0021,DE LA BASSE HOUSSIETTE,77610,HOUSSAYE-EN-BRIE (LA),77,229,C,930,,0,1.0,Maison,190,7,S,596
797135,1,2020-05-27,Vente,450000,112,SEN,0021,DE LA BASSE HOUSSIETTE,77610,HOUSSAYE-EN-BRIE (LA),77,229,C,930,,0,1.0,Maison,190,7,AG,1000
797136,1,2020-10-06,Vente,203000,5,SQ,0185,FRANCOIS MITTERRAND,77610,FONTENAY-TRESIGNY,77,192,F,868,30.0,1,2.0,Appartement,65,3,,
797137,1,2020-10-06,Vente,203000,5041,SQ,0185,FRANCOIS MITTERRAND,77610,FONTENAY-TRESIGNY,77,192,F,959,,0,3.0,D̩pendance,0,0,S,18
797138,1,2020-10-06,Vente,203000,5940,SQ,0185,FRANCOIS MITTERRAND,77610,FONTENAY-TRESIGNY,77,192,F,965,,0,3.0,D̩pendance,0,0,S,13
797139,1,2020-03-06,Vente,327900,3,RUE,0041,DE LA GARENNE,77610,MARLES-EN-BRIE,77,277,ZA,729,,0,1.0,Maison,134,5,S,434
797140,1,2020-06-18,Vente,390000,18,AV,0680,FOCH,77450,ESBLY,77,171,F,396,,0,1.0,Maison,95,5,S,69
797141,1,2020-12-06,Vente,140000,1,RTE,0240,DE CONGIS,77440,LIZY-SUR-OURCQ,77,257,AB,28,,0,1.0,Maison,60,3,S,137
797142,1,2020-05-06,Vente,210000,11,RUE,0025,DE L AMANDIERE,77840,COULOMBS-EN-VALOIS,77,129,B,243,,0,4.0,Local industriel. commercial ou assimil̩,63,0,T,5980
797143,1,2020-05-06,Vente,420000,11,RUE,0025,DE L AMANDIERE,77840,COULOMBS-EN-VALOIS,77,129,B,645,,0,1.0,Maison,139,6,S,1273
797144,1,2020-06-22,Vente,362000,6,RUE,0860,PASTEUR,77515,POMMEUSE,77,371,C,1999,,0,1.0,Maison,108,4,S,60
797145,1,2020-05-06,Vente,50000,19,RTE,0140,JEAN DE LA FONTAINE,77730,MERY-SUR-MARNE,77,290,D,50,,0,1.0,Maison,50,3,S,475
797146,1,2020-05-06,Vente,90000,32,RUE,0650,SAINT NICOLAS,77260,LA FERTE SOUS JOUARRE,77,183,AK,40,6.0,1,2.0,Appartement,51,3,,
797147,1,2020-03-06,Vente,251100,8,RUE,0640,DU PRIEURE,77320,FERTE-GAUCHER (LA),77,182,E,1283,,0,1.0,Maison,320,9,S,876
797148,1,2020-04-06,Vente,35000,6,RUE,0040,DE CHEVAUDRIE,77730,CITRY,77,117,E,118,,0,3.0,D̩pendance,0,0,S,269
797149,1,2020-05-06,Vente,410000,26,AV,0820,DE REBAIS,77120,COULOMMIERS,77,131,AY,281,,0,1.0,Maison,140,4,S,440
797150,1,2020-08-06,Vente,152010,25,AV,0110,GILBERT CHEVANCE,77320,JOUY-SUR-MORIN,77,240,B,680,,0,1.0,Maison,67,3,J,1339
797151,1,2020-08-06,Vente,152010,25,AV,0110,GILBERT CHEVANCE,77320,JOUY-SUR-MORIN,77,240,B,680,,0,1.0,Maison,67,3,S,311
797152,1,2020-09-06,Vente,172000,38,RUE,0340,DU GENERAL LECLERC,77540,ROZAY-EN-BRIE,77,393,AD,102,,0,1.0,Maison,120,6,S,76
797153,1,2020-05-22,Vente,282300,15,RUE,0660,DE HAUTEFEUILLE,77580,GUERARD,77,219,ZL,178,,0,1.0,Maison,89,4,S,359
797154,1,2020-06-19,Vente,285000,1,RUE,0040,DU CLOS DE LA FONTAINE,77580,VAUCOURTOIS,77,484,A,309,,0,1.0,Maison,96,5,J,975
797155,1,2020-06-19,Vente,285000,1,RUE,0040,DU CLOS DE LA FONTAINE,77580,VAUCOURTOIS,77,484,A,309,,0,1.0,Maison,96,5,S,500
797156,1,2020-05-29,Vente,353500,31,RUE,0040,DE L EGLISE,77580,BOULEURS,77,47,AA,99,,0,1.0,Maison,160,5,S,500
797157,1,2020-05-29,Vente,353500,31,RUE,0040,DE L EGLISE,77580,BOULEURS,77,47,AA,99,,0,1.0,Maison,160,5,J,518
797158,1,2020-03-06,Vente,270000,47,RUE,0200,DE LA POTERNE,77320,JOUY-SUR-MORIN,77,240,D,2035,,0,1.0,Maison,215,8,S,300
797159,1,2020-03-06,Vente,270000,47,RUE,0200,DE LA POTERNE,77320,JOUY-SUR-MORIN,77,240,D,2035,,0,1.0,Maison,215,8,P,3610
797160,1,2020-03-06,Vente,270000,47,RUE,0200,DE LA POTERNE,77320,JOUY-SUR-MORIN,77,240,D,2037,,0,3.0,D̩pendance,0,0,P,1350
797161,1,2020-03-06,Vente,270000,47,RUE,0200,DE LA POTERNE,77320,JOUY-SUR-MORIN,77,240,D,2037,,0,3.0,D̩pendance,0,0,S,300
797162,1,2020-09-06,Vente,5500,5397,PL,0113,CONSTANT GALLOT,77510,VILLENEUVE-SUR-BELLOT,77,512,AE,210,,0,3.0,D̩pendance,0,0,S,265
797163,1,2020-03-06,Vente,184000,7,RUE,0164,DES POUPELINS,77260,REUIL-EN-BRIE,77,388,C,416,,0,1.0,Maison,64,3,S,468
797164,1,2020-03-06,Vente,265000,1,RUE,0061,DE LA ROSE,77139,DOUY-LA-RAMEE,77,163,A,891,,0,1.0,Maison,100,4,S,552
797165,1,2020-12-06,Vente,314400,9,RUE,0620,D EPINOUX,77450,ESBLY,77,171,I,164,,0,1.0,Maison,121,4,S,453
797166,1,2020-06-16,Vente,327000,5,RUE,0208,DE LA SOURCE,77440,COCHEREL,77,120,C,606,,0,1.0,Maison,115,5,S,500
797167,1,2020-06-16,Vente,327000,5,RUE,0208,DE LA SOURCE,77440,COCHEREL,77,120,C,606,,0,1.0,Maison,115,5,AG,391
797168,1,2020-09-06,Vente,160000,19,RUE,1060,YVETTE TROISPOUX,77120,COULOMMIERS,77,131,AT,249,87.0,1,3.0,D̩pendance,0,0,,
797169,1,2020-09-06,Vente,160000,19,RUE,1060,YVETTE TROISPOUX,77120,COULOMMIERS,77,131,AT,249,57.0,1,2.0,Appartement,56,4,,
797170,1,2020-05-06,Vente,112000,21,RUE,0540,D ORIENT,77320,FERTE-GAUCHER (LA),77,182,E,857,,0,1.0,Maison,65,4,S,195
797171,1,2020-05-06,Vente,112000,21,RUE,0540,D ORIENT,77320,FERTE-GAUCHER (LA),77,182,E,857,,0,1.0,Maison,37,2,S,195
797172,1,2020-05-06,Vente en l'̩tat futur d'ach̬vement,252000,4,SEN,0521,DU PRE CLOS,77174,VILLENEUVE-LE-COMTE,77,508,ZH,222,,0,1.0,Maison,65,3,S,61
797173,1,2020-05-06,Vente en l'̩tat futur d'ach̬vement,252000,4,SEN,0521,DU PRE CLOS,77174,VILLENEUVE-LE-COMTE,77,508,ZH,226,,0,3.0,D̩pendance,0,0,S,29
797174,1,2020-12-06,Vente,262500,29,RUE,0220,DU FAUBOURG,77260,LA FERTE SOUS JOUARRE,77,183,AP,249,,0,2.0,Appartement,29,2,S,91
797175,1,2020-12-06,Vente,262500,29,RUE,0220,DU FAUBOURG,77260,LA FERTE SOUS JOUARRE,77,183,AP,249,,0,2.0,Appartement,33,2,S,91
797176,1,2020-12-06,Vente,262500,29,RUE,0220,DU FAUBOURG,77260,LA FERTE SOUS JOUARRE,77,183,AP,249,,0,2.0,Appartement,33,2,S,91
797177,1,2020-12-06,Vente,262500,29,RUE,0220,DU FAUBOURG,77260,LA FERTE SOUS JOUARRE,77,183,AP,249,,0,2.0,Appartement,35,2,S,91
797178,1,2020-05-06,Vente,102000,12,RUE,0220,D ORLY,77750,BUSSIERES,77,57,B,610,,0,1.0,Maison,120,4,S,123
797179,1,2020-10-06,Vente,185000,34,RUE,0720,LES VIRES DE CAUMONT,77260,SAINTE-AULDE,77,401,C,1506,,0,1.0,Maison,65,4,S,323
797180,1,2020-06-23,Vente,180000,2,RUE,0335,DE LA SABLONNIERE,77139,ETREPILLY,77,173,B,47,,0,1.0,Maison,63,3,S,147
797181,1,2020-06-23,Vente,185000,12,RUE,0050,JEAN CAMILLE FOURCY,77440,TANCROU,77,460,C,794,,0,1.0,Maison,98,5,S,399
797182,1,2020-05-06,Vente,200000,4,IMP,0796,DU VIVIER,77580,COUTEVROULT,77,141,AA,340,31.0,1,2.0,Appartement,58,3,,
797183,1,2020-05-06,Vente,200000,4,IMP,0796,DU VIVIER,77580,COUTEVROULT,77,141,AA,340,35.0,1,3.0,D̩pendance,0,0,,
797184,1,2020-05-06,Vente,200000,2,IMP,0796,DU VIVIER,77580,COUTEVROULT,77,141,AA,340,113.0,1,3.0,D̩pendance,0,0,,
797185,1,2020-05-25,Vente,101500,19,RUE,0560,DE PARIS,77320,FERTE-GAUCHER (LA),77,182,E,1319,,0,1.0,Maison,67,3,S,49
797186,1,2020-05-20,Vente,169000,10,CHE,0573,DES PRES,77260,LA FERTE SOUS JOUARRE,77,183,AX,178,,0,1.0,Maison,63,4,S,143
797187,1,2020-11-06,Vente,150000,11,RUE,0320,DE PLAISANCE,77470,BOUTIGNY,77,49,A,1942,,0,1.0,Maison,110,4,S,188
797188,1,2020-05-14,Vente,283700,261,RUE,0320,DE LA CROIX BLANCHOT,77750,BASSEVELLE,77,24,D,152,,0,1.0,Maison,199,6,S,70
797189,1,2020-06-18,Vente,210000,13,RUE,0045,DE COURCILLY,77750,SAINT-OUEN-SUR-MORIN,77,429,B,174,,0,1.0,Maison,89,3,S,232
797190,1,2020-05-06,Vente,405000,27,RUE,0380,DE COUILLY,77450,CONDE-SAINTE-LIBIAIRE,77,125,AD,701,,0,1.0,Maison,129,5,S,500
797191,1,2020-05-06,Vente,405000,27,RUE,0380,DE COUILLY,77450,CONDE-SAINTE-LIBIAIRE,77,125,AD,701,,0,1.0,Maison,129,5,AG,447
797192,1,2020-06-24,Vente,395000,5,CHE,0220,DES CLAIRES FONTAINES,77450,CONDE-SAINTE-LIBIAIRE,77,125,A,1573,,0,1.0,Maison,199,4,AG,2739
797193,1,2020-06-24,Vente,395000,5,CHE,0220,DES CLAIRES FONTAINES,77450,CONDE-SAINTE-LIBIAIRE,77,125,A,1573,,0,1.0,Maison,199,4,S,500
797194,1,2020-01-06,Vente,375000,13,RUE,0026,DE L'EPI,77610,NEUFMOUTIERS-EN-BRIE,77,336,C,590,,0,1.0,Maison,109,5,S,501
797195,1,2020-06-17,Vente,240000,1,PL,0080,DE L EGLISE,77540,COURPALAY,77,135,AB,130,,0,1.0,Maison,80,3,S,500
797196,1,2020-06-17,Vente,240000,1,PL,0080,DE L EGLISE,77540,COURPALAY,77,135,AB,130,,0,1.0,Maison,80,3,AG,437
797197,1,2020-06-16,Vente,255000,27,AV,0320,DES HEROS DE LA RESISTANCE,77610,FONTENAY-TRESIGNY,77,192,C,1380,1.0,1,2.0,Appartement,75,4,,
797248,1,2020-06-26,Vente,385000,15,RUE,0100,DES COTEAUX,77515,SAINT-AUGUSTIN,77,400,YD,432,,0,1.0,Maison,160,5,S,226
797198,1,2020-06-16,Vente,255000,27,AV,0320,DES HEROS DE LA RESISTANCE,77610,FONTENAY-TRESIGNY,77,192,C,1380,3.0,1,3.0,D̩pendance,0,0,,
797199,1,2020-06-19,Vente,125000,34,RUE,0280,DE LA GAMBIERE,77260,LA FERTE SOUS JOUARRE,77,183,AR,335,,0,1.0,Maison,65,2,S,129
797200,1,2020-09-06,Vente,323900,4,RUE,0044,ALAIN GERBAULT,77860,QUINCY-VOISINS,77,382,AW,450,,0,1.0,Maison,84,7,S,512
797201,1,2020-05-06,Vente,194000,6,RUE,0180,DES PALIS,77730,CITRY,77,117,F,490,,0,1.0,Maison,104,6,S,353
797202,1,2020-05-29,Vente,85500,12,RUE,0450,LABROUSSE,77515,FAREMOUTIERS,77,176,A,497,4.0,2,2.0,Appartement,33,2,,
797203,1,2020-02-06,Vente,118240,4,GAL,X001,DU MOULIN,77120,COULOMMIERS,77,131,AV,247,29.0,1,2.0,Appartement,38,2,,
797204,1,2020-05-29,Vente,152000,212,RUE,0900,PAUL NICLAUSSE,77515,POMMEUSE,77,371,E,301,4.0,1,2.0,Appartement,69,4,,
797205,1,2020-05-29,Vente,152000,212,RUE,0900,PAUL NICLAUSSE,77515,POMMEUSE,77,371,E,301,16.0,1,3.0,D̩pendance,0,0,,
797206,1,2020-05-29,Vente,60000,6,RUE,0600,DES ORMES,77515,FAREMOUTIERS,77,176,A,689,,0,1.0,Maison,100,4,S,60
797207,1,2020-06-16,Vente,210000,28,RUE,0340,DU GENERAL LECLERC,77540,ROZAY-EN-BRIE,77,393,AD,273,,0,1.0,Maison,100,4,S,128
797208,1,2020-06-20,Vente,217000,19,RUE,0280,DE LA GARE,77860,SAINT-GERMAIN-SUR-MORIN,77,413,AE,519,11.0,1,2.0,Appartement,59,3,,
797209,1,2020-06-20,Vente,217000,19,RUE,0280,DE LA GARE,77860,SAINT-GERMAIN-SUR-MORIN,77,413,AE,519,19.0,1,3.0,D̩pendance,0,0,,
797210,1,2020-06-24,Vente,84840,20,RUE,0320,DE LA COMMANDERIE,77840,CROUY-SUR-OURCQ,77,148,AI,429,,0,1.0,Maison,105,6,S,497
797211,1,2020-06-23,Vente,289900,6,PL,0010,ABEL LEBLANC,77120,COULOMMIERS,77,131,AT,3,110.0,1,3.0,D̩pendance,0,0,,
797212,1,2020-06-23,Vente,289900,6,PL,0010,ABEL LEBLANC,77120,COULOMMIERS,77,131,AT,3,32.0,1,2.0,Appartement,100,3,,
797213,1,2020-11-06,Vente,159000,13,IMP,0240,DES CITES,77515,POMMEUSE,77,371,G,1236,,0,1.0,Maison,42,3,S,33
797214,1,2020-11-06,Vente,306000,16,RUE,0840,PAUL DOUMER,77450,MONTRY,77,315,A,905,,0,1.0,Maison,70,5,S,319
797215,1,2020-09-06,Vente,110000,5,RUE,0140,DU CENTRE,77169,BOISSY-LE-CHATEL,77,42,AM,670,,0,4.0,Local industriel. commercial ou assimil̩,98,0,S,155
797216,1,2020-03-06,Vente,60000,88,RUE,0530,PIERRE MARX,77260,LA FERTE SOUS JOUARRE,77,183,AI,185,4.0,1,2.0,Appartement,37,2,,
797217,1,2020-06-20,Vente,260000,96,RUE,0460,DES MARAIS,77260,SAINTE-AULDE,77,401,C,446,,0,1.0,Maison,90,4,S,250
797218,1,2020-06-20,Vente,260000,96,RUE,0460,DES MARAIS,77260,SAINTE-AULDE,77,401,C,446,,0,1.0,Maison,90,4,J,105
797219,1,2020-06-26,Vente,199000,8,RUE,0060,DES CAMPANULES,77440,MARY-SUR-MARNE,77,280,AB,171,,0,1.0,Maison,84,5,S,700
797220,1,2020-06-15,Vente,150000,10,RUE,0700,DU MOUTIER,77450,MONTRY,77,315,B,797,,0,1.0,Maison,32,2,S,422
797221,1,2020-12-06,Vente,245000,252,RUE,1420,DES VIGNES,77120,MOUROUX,77,320,AB,451,,0,1.0,Maison,104,4,S,483
797222,1,2020-06-17,Vente,166500,3,AV,0300,DU GENERAL LECLERC,77610,FONTENAY-TRESIGNY,77,192,C,985,5.0,1,2.0,Appartement,76,4,,
797223,1,2020-10-06,Vente,330000,55,AV,1000,DE LA REPUBLIQUE,77450,MONTRY,77,315,A,858,,0,1.0,Maison,105,6,S,84
797224,1,2020-06-17,Vente,245000,20,RUE,0308,GEORGE SAND,77610,FONTENAY-TRESIGNY,77,192,AB,602,,0,1.0,Maison,84,4,S,130
797225,1,2020-03-06,Vente,46250,2,RUE,0140,DU CANAL,77440,LIZY-SUR-OURCQ,77,257,AI,352,67.0,1,3.0,D̩pendance,0,0,,
797226,1,2020-03-06,Vente,46250,2,RUE,0140,DU CANAL,77440,LIZY-SUR-OURCQ,77,257,AI,352,63.0,1,3.0,D̩pendance,0,0,,
